'woodp'=>2080000,'clayp'=>2400000,'ironp'=>2400000,'cropp'=>3599196,'upkeep'=>0
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71378400.6,'upkeep'=>2120202.4
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71377951.2,'upkeep'=>2120651.8
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398391,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398391,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398391,'upkeep'=>100
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71377278.8,'upkeep'=>2121324.2
'woodp'=>14700000,'clayp'=>24500000,'ironp'=>19600000,'cropp'=>28890172,'upkeep'=>508131
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71376877.4,'upkeep'=>2121725.6
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398391,'upkeep'=>100
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71376877.4,'upkeep'=>2121725.6
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>77367176,'upkeep'=>565661
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>77366866,'upkeep'=>565971
'woodp'=>14700000,'clayp'=>24500000,'ironp'=>19600000,'cropp'=>28889758,'upkeep'=>508545
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71376160.4,'upkeep'=>2122442.6
'woodp'=>14700000,'clayp'=>24500000,'ironp'=>19600000,'cropp'=>28889758,'upkeep'=>508545
'woodp'=>14700000,'clayp'=>24500000,'ironp'=>19600000,'cropp'=>28889722,'upkeep'=>508581
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71376067.8,'upkeep'=>2122535.2
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398391,'upkeep'=>100
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71376023.2,'upkeep'=>2122579.8
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398391,'upkeep'=>100
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71374637.2,'upkeep'=>2123965.8
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71374544.6,'upkeep'=>2124058.4
'woodp'=>14700000,'clayp'=>24500000,'ironp'=>19600000,'cropp'=>28889056,'upkeep'=>509247
'woodp'=>14700000,'clayp'=>24500000,'ironp'=>19600000,'cropp'=>28889002,'upkeep'=>509301
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>77365974,'upkeep'=>566863
'woodp'=>14700000,'clayp'=>24500000,'ironp'=>19600000,'cropp'=>28888804,'upkeep'=>509499
'woodp'=>14700000,'clayp'=>24500000,'ironp'=>19600000,'cropp'=>28888804,'upkeep'=>509499
'woodp'=>14700000,'clayp'=>24500000,'ironp'=>19600000,'cropp'=>28888516,'upkeep'=>509787
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8560511289,'upkeep'=>8589934596
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78355466,'upkeep'=>567369
'woodp'=>14700000,'clayp'=>24500000,'ironp'=>19600000,'cropp'=>28888210,'upkeep'=>510093
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71372259.8,'upkeep'=>2126343.2
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71372259.8,'upkeep'=>2126343.2
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398391,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398391,'upkeep'=>100
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71371093.4,'upkeep'=>2127509.6
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71370736.6,'upkeep'=>2127866.4
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8560502597,'upkeep'=>8589925904
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398383,'upkeep'=>100
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71370019.6,'upkeep'=>2128583.4
'woodp'=>14700000,'clayp'=>24500000,'ironp'=>19600000,'cropp'=>28887274,'upkeep'=>511029
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78354087,'upkeep'=>568748
'woodp'=>14700000,'clayp'=>24500000,'ironp'=>19600000,'cropp'=>28887166,'upkeep'=>511137
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398383,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398383,'upkeep'=>100
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78353878,'upkeep'=>568957
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71369213.4,'upkeep'=>2129389.6
'woodp'=>14700000,'clayp'=>24500000,'ironp'=>19600000,'cropp'=>28886356,'upkeep'=>511947
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71367690.2,'upkeep'=>2130912.8
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71367690.2,'upkeep'=>2130912.8
'woodp'=>14700000,'clayp'=>24500000,'ironp'=>19600000,'cropp'=>28886356,'upkeep'=>511947
'woodp'=>14700000,'clayp'=>24500000,'ironp'=>19600000,'cropp'=>28886356,'upkeep'=>511947
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398383,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398383,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398383,'upkeep'=>100
'woodp'=>14700000,'clayp'=>24500000,'ironp'=>19600000,'cropp'=>28886282,'upkeep'=>512021
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71367505,'upkeep'=>2131098
'woodp'=>14700000,'clayp'=>24500000,'ironp'=>19600000,'cropp'=>28886282,'upkeep'=>512021
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78353113,'upkeep'=>569722
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398383,'upkeep'=>100
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520587,'upkeep'=>219643287
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71367366.8,'upkeep'=>2131236.2
'woodp'=>14700000,'clayp'=>24500000,'ironp'=>19600000,'cropp'=>28886228,'upkeep'=>512075
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092610.6,'upkeep'=>305978.4
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520587,'upkeep'=>219643287
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71367228.6,'upkeep'=>2131374.4
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71367228.6,'upkeep'=>2131374.4
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092610.6,'upkeep'=>305978.4
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092610.6,'upkeep'=>305978.4
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71367090.4,'upkeep'=>2131512.6
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520587,'upkeep'=>219643287
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520587,'upkeep'=>219643287
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78352924,'upkeep'=>569911
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092610.6,'upkeep'=>305978.4
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78352576,'upkeep'=>570259
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092610.6,'upkeep'=>305978.4
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520587,'upkeep'=>219643287
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520587,'upkeep'=>219643287
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092610.6,'upkeep'=>305978.4
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092610.6,'upkeep'=>305978.4
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398383,'upkeep'=>100
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71364760,'upkeep'=>2133843
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398383,'upkeep'=>100
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092610.6,'upkeep'=>305978.4
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8760487089,'upkeep'=>8789910396
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520587,'upkeep'=>219643287
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71363998.4,'upkeep'=>2134604.6
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71363998.4,'upkeep'=>2134604.6
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092610.6,'upkeep'=>305978.4
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092610.6,'upkeep'=>305978.4
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398383,'upkeep'=>100
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520587,'upkeep'=>219643287
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71363188.8,'upkeep'=>2135414.2
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78351235,'upkeep'=>571600
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092610.6,'upkeep'=>305978.4
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398383,'upkeep'=>100
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8692111289,'upkeep'=>8721534596
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71361665.6,'upkeep'=>2136937.4
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092610.6,'upkeep'=>305978.4
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78350577,'upkeep'=>572258
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78350514,'upkeep'=>572321
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78350438,'upkeep'=>572397
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520587,'upkeep'=>219643287
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8560511289,'upkeep'=>8589934596
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78350248,'upkeep'=>572587
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78350185,'upkeep'=>572650
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092610.6,'upkeep'=>305978.4
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092610.6,'upkeep'=>305978.4
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78349919,'upkeep'=>572916
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092610.6,'upkeep'=>305978.4
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092610.6,'upkeep'=>305978.4
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71359380.8,'upkeep'=>2139222.2
'woodp'=>3600000,'clayp'=>2100000,'ironp'=>3000000,'cropp'=>5399143,'upkeep'=>0
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092610.6,'upkeep'=>305978.4
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78349217,'upkeep'=>573618
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092610.6,'upkeep'=>305978.4
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092610.6,'upkeep'=>305978.4
'woodp'=>3600000,'clayp'=>2100000,'ironp'=>3000000,'cropp'=>5399143,'upkeep'=>0
'woodp'=>2100000,'clayp'=>2400000,'ironp'=>4000000,'cropp'=>4798724,'upkeep'=>396
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092608.6,'upkeep'=>305978.4
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520587,'upkeep'=>219643287
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092608.6,'upkeep'=>305978.4
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092608.6,'upkeep'=>305978.4
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78348559,'upkeep'=>574276
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092608.6,'upkeep'=>305978.4
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8560511289,'upkeep'=>8589934596
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398383,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398383,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398383,'upkeep'=>100
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092608.6,'upkeep'=>305978.4
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092608.6,'upkeep'=>305978.4
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398383,'upkeep'=>100
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092608.6,'upkeep'=>305978.4
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8560469676,'upkeep'=>8589892983
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520587,'upkeep'=>219643287
'woodp'=>2100000,'clayp'=>2400000,'ironp'=>4000000,'cropp'=>4798724,'upkeep'=>396
'woodp'=>700000,'clayp'=>800000,'ironp'=>600000,'cropp'=>13499240,'upkeep'=>0
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398383,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398375,'upkeep'=>100
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78346541,'upkeep'=>576294
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398375,'upkeep'=>100
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8560448998,'upkeep'=>8589872305
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520587,'upkeep'=>219643287
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092608.6,'upkeep'=>305978.4
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092608.6,'upkeep'=>305978.4
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398375,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398375,'upkeep'=>100
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8560433490,'upkeep'=>8589856797
'woodp'=>700000,'clayp'=>800000,'ironp'=>600000,'cropp'=>13499240,'upkeep'=>0
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71350193.6,'upkeep'=>2148409.4
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8560428321,'upkeep'=>8589851628
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78345573,'upkeep'=>577262
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092608.6,'upkeep'=>305978.4
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71348622.4,'upkeep'=>2149980.6
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092608.6,'upkeep'=>305978.4
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8560423151,'upkeep'=>8589846458
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092608.6,'upkeep'=>305978.4
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092608.6,'upkeep'=>305978.4
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71347143.8,'upkeep'=>2151459.2
'woodp'=>20224000,'clayp'=>20224000,'ironp'=>15328000,'cropp'=>78344276,'upkeep'=>578559
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092608.6,'upkeep'=>305978.4
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092608.6,'upkeep'=>305978.4
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71346337.6,'upkeep'=>2152265.4
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398375,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398375,'upkeep'=>100
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71345215.8,'upkeep'=>2153387.2
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398375,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398375,'upkeep'=>100
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092608.6,'upkeep'=>305978.4
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29092608.6,'upkeep'=>305978.4
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398375,'upkeep'=>100
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71344676.2,'upkeep'=>2153926.8
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398375,'upkeep'=>100
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71344538,'upkeep'=>2154065
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71344538,'upkeep'=>2154065
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398375,'upkeep'=>100
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71344538,'upkeep'=>2154065
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71344399.8,'upkeep'=>2154203.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>14704000,'cropp'=>77719100,'upkeep'=>579735
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398375,'upkeep'=>100
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71344214.6,'upkeep'=>2154388.4
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>14704000,'cropp'=>77719012,'upkeep'=>579823
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71343407.4,'upkeep'=>2155195.6
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>14704000,'cropp'=>77718335,'upkeep'=>580500
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398375,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398375,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398375,'upkeep'=>100
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71341973.4,'upkeep'=>2156629.6
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398375,'upkeep'=>100
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71341884.2,'upkeep'=>2156718.8
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71341884.2,'upkeep'=>2156718.8
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71341884.2,'upkeep'=>2156718.8
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398375,'upkeep'=>100
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>14704000,'cropp'=>77717348,'upkeep'=>581487
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71340090,'upkeep'=>2158513
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71339599.4,'upkeep'=>2159003.6
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29091240.6,'upkeep'=>307346.4
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29091019.8,'upkeep'=>307567.2
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520597,'upkeep'=>219643287
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71337891,'upkeep'=>2160712
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29090763,'upkeep'=>307824
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71337846.4,'upkeep'=>2160756.6
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8560511289,'upkeep'=>8589934596
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398375,'upkeep'=>100
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71336505,'upkeep'=>2162098
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520597,'upkeep'=>219643287
'woodp'=>30625000,'clayp'=>24500000,'ironp'=>18375000,'cropp'=>29090374.2,'upkeep'=>308212.8
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398375,'upkeep'=>100
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71336323.2,'upkeep'=>2162279.8
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398375,'upkeep'=>100
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71336189.4,'upkeep'=>2162413.6
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520597,'upkeep'=>219643287
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71335743.4,'upkeep'=>2162859.6
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71335606.2,'upkeep'=>2162996.8
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398367,'upkeep'=>100
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71334484.4,'upkeep'=>2164118.6
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398367,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398367,'upkeep'=>100
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71334172.2,'upkeep'=>2164430.8
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71334172.2,'upkeep'=>2164430.8
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>14704000,'cropp'=>77714514,'upkeep'=>584321
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71333812,'upkeep'=>2164791
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520597,'upkeep'=>219643287
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520597,'upkeep'=>219643287
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71333812,'upkeep'=>2164791
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398367,'upkeep'=>100
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>29398571,'upkeep'=>0
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71331527.2,'upkeep'=>2167075.8
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71331527.2,'upkeep'=>2167075.8
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520597,'upkeep'=>219643287
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520597,'upkeep'=>219643287
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8560505345,'upkeep'=>8589928652
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8560453651,'upkeep'=>8589876958
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8560453651,'upkeep'=>8589876958
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8560453651,'upkeep'=>8589876958
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398367,'upkeep'=>100
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>29398571,'upkeep'=>0
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71330765.6,'upkeep'=>2167837.4
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398367,'upkeep'=>100
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>29398571,'upkeep'=>0
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398367,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398367,'upkeep'=>100
'woodp'=>29400000,'clayp'=>44100000,'ironp'=>31160000,'cropp'=>71329376.2,'upkeep'=>2169226.8
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>29398571,'upkeep'=>0
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520597,'upkeep'=>219643287
